数据集ID,数据资源名称,数据领域,数据资源类型,开放属性,baseline_candidate,sensitivity_selected_count,sensitivity_selected_share,PotentialUse_CRITIC_percentile,ActualUse_type_percentile,DormantScore_rule,robustness_rank
14287,浦东新区退役军人-街镇退役军人服务站,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.6773246671558864,0.4120510601471224,0.26527360700876396,1407.225809833316
O2813839372025008,普陀区档案局全宗名册表,机构团体,数据产品,无条件开放,0,8,0.14814814814814814,0.5999580668833211,0.334703591518823,0.2652544753644981,1407.2259146661077
O1928138422025253,黄浦区企业行业分布统计表,经济建设,数据产品,无条件开放,0,8,0.14814814814814814,0.6396896949365761,0.3746213760276936,0.26506831890888255,1407.226124331691
O5485687412025025,环境披露_施工扬尘、装卸物料污染防治情况,资源环境,数据接口,有条件开放,0,8,0.14814814814814814,0.586958800712863,0.3220097640358014,0.2649490366770616,1407.2262291644827
O1928138382025522,宝山区空气质量达到及好于二级的天数占全年比重信息,资源环境,数据产品,无条件开放,0,8,0.14814814814814814,0.6718733619876297,0.406966681090437,0.2649066808971927,1407.2263339972744
O5915184132025144,关于上海市2025年第三批拟入库科技型中小企业名单的公示,教育科技,数据产品,无条件开放,0,8,0.14814814814814814,0.5659922423734144,0.3020337516226741,0.2639584907507403,1407.2269629940245
O1928138382025508,宝山区地方政府债务余额一般债务信息,经济建设,数据产品,无条件开放,0,8,0.14814814814814814,0.5985952405912569,0.334703591518823,0.2638916490724339,1407.2270678268162
O1928138422025079,松江区民政局福利彩票公益金资助项目情况公示,民生服务,数据接口,有条件开放,0,8,0.14814814814814814,0.6164168151797882,0.3533360455655004,0.2630807696142878,1407.2273823251912
O1928138382025896,青浦区四区社区卫生服务中心满意度,卫生健康,数据接口,有条件开放,0,8,0.14814814814814814,0.7458853129258832,0.4832180634662327,0.26266724945965053,1407.227801656358
O1928138402025223,静安区青年夜校信息数据,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.6237551105985952,0.3617481609692773,0.2620069496293179,1407.2285354859
O9351158002025006,市容环卫城管—渣土综合监管—拆房垃圾堆点,城市建设,数据接口,有条件开放,0,8,0.14814814814814814,0.59429709613167,0.3335028478437754,0.26079424828789466,1407.2293741482335
O1928138382025047,嘉定区项目招标信息数据,城市建设,数据产品,无条件开放,0,8,0.14814814814814814,0.6668413879861621,0.406966681090437,0.2598747068957251,1407.2300031449838
O1928138382025114,宝山区劳务派遣许可的信息信息,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.7196771150015725,0.4601903937689311,0.2594867212326414,1407.2305273089423
O1928138382025262,杨浦区购药行为记录附件表,卫生健康,数据接口,有条件开放,0,8,0.14814814814814814,0.5700807212496068,0.3106183889340927,0.25946233231551413,1407.2306321417338
O1928138382025088,宝山区公共停车场（库）经营备案信息,资源环境,数据产品,无条件开放,0,8,0.14814814814814814,0.6815179788237761,0.4223279965382951,0.25918998228548096,1407.2308418073173
O1928138422025107,松江区统计月报规模以上工业企业主要经济指标,经济建设,数据接口,有条件开放,0,8,0.14814814814814814,0.7003878813292798,0.4412123677786818,0.259175513550598,1407.230946640109
O5915184212025026,浦东新区生态场馆,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.719048118251389,0.4605149286023366,0.2585331896490524,1407.2314708040676
O1928138382025658,宝山区18-34岁户籍人口数信息,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.6837194674494181,0.425356988316746,0.25836247913267213,1407.2315756368591
O1928138382025696,宝山区村庄公用设施用地面积信息,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.6459272460425621,0.3876027693639117,0.25832447667865044,1407.2316804696509
O5915184212025019,浦东新区旅游景点,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.7395953454240486,0.481609692773691,0.2579856526503576,1407.2318901352344
O1928138382025661,宝山区65-79岁户籍人口数信息,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.6837194674494181,0.4261142362613587,0.25760523118805945,1407.2322046336094
14368,徐汇区两翼一体企业名录_住宿和餐饮业,社保就业,数据产品,无条件开放,0,8,0.14814814814814814,0.7322570500052417,0.4746862829943747,0.25757076701086695,1407.232414299193
O1928138382025501,长宁区避难场所,公共安全,数据接口,无条件开放,0,8,0.14814814814814814,0.6484956494391446,0.3909682668836452,0.2575273825554994,1407.2325191319844
O5915184132025174,乙级丙级人防工程监理资质审批公示,城市建设,数据产品,无条件开放,0,8,0.14814814814814814,0.5859104727958906,0.3286456079619212,0.2572648648339694,1407.2326239647762
O5915184132025009,2025年高标准农田建设项目投资明细信息,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.656882272774924,0.4009086975335352,0.25597357524138875,1407.2331481287347
O1928138382025646,宝山区办公楼开发投资信息,经济建设,数据产品,无条件开放,0,8,0.14814814814814814,0.5905231156305693,0.334703591518823,0.25581952411174624,1407.2332529615264
O1928138392025387,奉贤区乡村振兴_农村美,城市建设,数据接口,有条件开放,0,8,0.14814814814814814,0.5113743578991509,0.2555939788445891,0.25578037905456175,1407.233357794318
O1928138382025619,长宁区政务服务-自助终端机-撒点-列表,民生服务,数据接口,有条件开放,0,8,0.14814814814814814,0.608973686969284,0.3533360455655004,0.2556376414037836,1407.2335674599015
O1928138382025689,宝山区建制镇仓储用地面积信息,经济建设,数据产品,无条件开放,0,8,0.14814814814814814,0.5919907747143306,0.3365426222414539,0.25544815247287667,1407.233777125485
O1928138382025509,宝山区地方政府债务余额专项债务信息,经济建设,数据产品,无条件开放,0,8,0.14814814814814814,0.5985952405912569,0.3432496754651666,0.2553455651260903,1407.2339867910682
14335,浦东新区民政公开信息-公益金使用情况,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.6605514204843275,0.4055603634790134,0.25499105700531405,1407.2341964566517
O1928138422025195,上海市松江区生态环境局_空气质量实时发布系统建设_空气质量站点表（新）,资源环境,数据接口,无条件开放,0,8,0.14814814814814814,0.598175909424468,0.3438771358828316,0.2542987735416364,1407.2349302861935
O5915184212025002,浦东新区村居委会,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.7320473844218471,0.4781479878840329,0.25389939653781424,1407.2352447845685
O1928138382025694,宝山区城市公用设施用地面积信息,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.6459272460425621,0.3922544353093898,0.2536728107331723,1407.2353496173603
O1928138382025500,长宁区文化馆部门,文化休闲,数据接口,无条件开放,0,8,0.14814814814814814,0.6342383897683195,0.3813059397884459,0.2529324499798736,1407.2358737813188
O1928138392025571,普陀区民防文化艺术创意馆,文化休闲,数据产品,无条件开放,0,8,0.14814814814814814,0.5115840234825454,0.2590869753353527,0.2524970481471927,1407.2361882796938
O1928138422025070,松江区重度残疾人护理补贴发放情况统计,民生服务,数据接口,有条件开放,0,8,0.14814814814814814,0.6636964042352448,0.4114117168429617,0.2522846873922831,1407.2366076108606
O1928138382025635,宝山区批发和零售业增加值增速信息,经济建设,数据产品,无条件开放,0,8,0.14814814814814814,0.5863298039626795,0.334703591518823,0.2516262124438565,1407.236817276444
O5915184132025161,上海市地产农产品质量安全监测参数表,民生服务,数据产品,无条件开放,0,8,0.14814814814814814,0.5397840444491037,0.2884032886196451,0.25138075582945857,1407.2369221092358
O5915184222025014,2024年亚宠展首日-出租网约小时OD完单量较前一天的增量轮廓数据,道路交通,数据产品,无条件开放,0,8,0.14814814814814814,0.7465143096760667,0.4954565123323237,0.251057797343743,1407.237131774819
O1928138382025533,宝山区实际利用外资金额美元信息,经济建设,数据产品,无条件开放,0,8,0.14814814814814814,0.6356012160603837,0.3854392038078754,0.2501620122525083,1407.2374462731943
14002,奉贤区大数据平台_全国年生产总值排名前千电力热力燃气水生产及供应企业,经济建设,数据接口,有条件开放,0,8,0.14814814814814814,0.7333053779222141,0.4832180634662327,0.25008731445598137,1407.2375511059859
O1928138382025946,青浦区开通异地门慢特医疗机构,卫生健康,数据接口,无条件开放,0,6,0.1111111111111111,0.9976936785826608,0.5152563059397884,0.48243737264287234,1728.0973896634866
O1928138392025697,奉贤区临港新片区产城融合区（奉贤）经济效益指标表,经济建设,数据接口,有条件开放,0,6,0.1111111111111111,0.4916657930600692,0.0324450772986167,0.4592207157614525,1728.1029458014466
O8568746692026051,农产品质量安全移动监管日常监测信息,民生服务,数据接口,有条件开放,0,6,0.1111111111111111,0.4696509068036482,0.0121033360455655,0.45754757075808267,1728.1035747981969
O2813838352026083,崇明区医保康复类项目疑似异常工单,卫生健康,数据接口,有条件开放,0,6,0.1111111111111111,0.469126742845162,0.0121033360455655,0.45702340679959647,1728.1036796309886
O1928138382025960,青浦区资助参保_城乡居民保险,社保就业,数据接口,无条件开放,0,6,0.1111111111111111,0.9796624384107347,0.5244100895036615,0.4552523489070732,1728.105252122864
O2813838802025107,嘉定区公共服务与安全排班表,公共安全,数据产品,有条件开放,0,6,0.1111111111111111,0.4923996226019499,0.037321505841627,0.4550781167603229,1728.1055666212392
O5485687442025010,药品经营企业许可信息（除零售外）,卫生健康,数据接口,有条件开放,0,6,0.1111111111111111,0.9929762029562847,0.5382424735557364,0.45473372940054835,1728.1058811196142
O2813838802025111,嘉定区应急出车任务地点信息表,公共安全,数据产品,有条件开放,0,6,0.1111111111111111,0.4768843694307579,0.0240155776720034,0.4528687917587545,1728.1068246147395
O1928138402025083,闵行区马桥镇智慧社区垃圾投放报警信息,资源环境,数据接口,有条件开放,0,6,0.1111111111111111,0.4571758045916763,0.0121033360455655,0.44507246854611077,1728.1103889296571
O1928138382025952,青浦区医保定点零售药店,卫生健康,数据接口,无条件开放,0,6,0.1111111111111111,0.9972743474158716,0.5524816924328723,0.44479265498299936,1728.1105985952406
O2813838802025040,嘉定区消防栓关联设施信息表,民生服务,数据产品,有条件开放,0,6,0.1111111111111111,0.4939721144774085,0.0519255733448723,0.4420465411325362,1728.111856588741
O5485687442025007,药品经营企业许可信息（零售）,卫生健康,数据接口,有条件开放,0,6,0.1111111111111111,0.9950728587902296,0.5557363710333605,0.43933648775686907,1728.112904916658
O1928138402025056,闵行区颛桥镇垃圾清运车辆信息,资源环境,数据接口,有条件开放,0,6,0.1111111111111111,0.4670300870112171,0.0324450772986167,0.43458500971260045,1728.1143725757418
O2813838802025069,嘉定区投资建设项目的业务消息通知模板表,经济建设,数据产品,有条件开放,0,6,0.1111111111111111,0.4792955236397945,0.047382085677196,0.4319134379625985,1728.115316070867
O1928138392025141,虹口区川北街道新时代文明实践分中心7月活动安排,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9898312192053674,0.5628559804719284,0.426975238733439,1728.1179368906594
O2813841502026011,徐汇区_室外水压探测传感器_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.4339029248348883,0.0121033360455655,0.4217995887893228,1728.11982388091
O8568744852026007,第二类医疗器械产品注册信息,卫生健康,数据接口,有条件开放,0,6,0.1111111111111111,0.9912988782891288,0.5707892595606184,0.42050961872851034,1728.120138379285
O1928138382025427,嘉定区计划生育档案检测信息,卫生健康,数据产品,有条件开放,0,6,0.1111111111111111,0.475626375930391,0.0567935958459541,0.41883278008443686,1728.1210818744103
O2813842482025008,黄浦区街道应急物资储备信息表,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.4910367963098857,0.0723148901545972,0.41872190615528854,1728.121501205577
O1928138392025107,虹口区地下空间隐患情况明细表二月,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.9840654156620192,0.5656021155410903,0.4184633001209289,1728.1216060383688
O1928138392025154,虹口区晚高峰本区拥堵排名前10道路_4月,道路交通,数据接口,无条件开放,0,6,0.1111111111111111,0.9827025893699548,0.5648901545972336,0.41781243477272123,1728.1217108711605
O2813838802025061,嘉定区城市维护项目基本信息表,城市建设,数据产品,有条件开放,0,6,0.1111111111111111,0.442394380962365,0.0276936391172652,0.4147007418450998,1728.122864031869
O1928138392025162,虹口区广中路街道区划信息,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.9828074221616522,0.5689585028478438,0.4138489193138084,1728.1237026942028
O1928138382025359,嘉定区邻里中心文化休闲活动菜单,民生服务,数据产品,有条件开放,0,6,0.1111111111111111,0.4896739700178216,0.0761575075724794,0.4135164624453422,1728.1239123597861
O1928138392025208,虹口区嘉兴街道新时代文明实践分中心7月活动安排,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9899360519970648,0.576586655817738,0.41334939617932676,1728.1240171925779
O1928138392025187,虹口区地下空间隐患情况明细表十二月,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.9864765698710556,0.5732302685109846,0.413246301360071,1728.1241220253696
O2813838802025163,嘉定区建筑垃圾事件信息,城市建设,数据接口,有条件开放,0,6,0.1111111111111111,0.4252018031240172,0.0121033360455655,0.41309846707845166,1728.1242268581611
O1928138392025194,虹口区2023-2025年“上海市安全发展和综合减灾示范社区”创建名单,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.9959115211238077,0.5839096826688365,0.4120018384549712,1728.1245413565364
O2813842482025158,黄浦区日志中心-应用访问日志信息,机构团体,数据接口,有条件开放,0,6,0.1111111111111111,0.4841178320578677,0.0723148901545972,0.4118029419032705,1728.1246461893281
O2813838352026031,崇明区暑托班报名智慧好办_申报数据表,教育科技,数据接口,有条件开放,0,6,0.1111111111111111,0.4235244784568613,0.0121033360455655,0.4114211424112958,1728.1247510221197
O2813841502026007,徐汇区_用户信息传输装置_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.4220568193730999,0.0121033360455655,0.4099534833275344,1728.1252751860782
O6344680872025001,上海旅游景区气象产品,气象服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9704371527413777,0.561126932465419,0.40931022027595865,1728.1255896844532
O1928138392025192,虹口区城乡最低生活保障中央财政专项补助资金区分配结果,社保就业,数据接口,无条件开放,0,6,0.1111111111111111,0.9768319530349092,0.567839707078926,0.40899224595598327,1728.1259041828284
13846,闵行区浦锦街道垃圾分类设备表,资源环境,数据接口,有条件开放,0,6,0.1111111111111111,0.9109969598490408,0.5026444263628966,0.4083525334861442,1728.1261138484117
O2813842482025089,黄浦区资源目录信息表,社会发展,数据接口,有条件开放,0,6,0.1111111111111111,0.4804486843484642,0.0723148901545972,0.408133794193867,1728.1263235139952
O1928138382025971,长宁区财政收支情况,经济建设,数据产品,有条件开放,0,6,0.1111111111111111,0.4782471957228221,0.0704240588489831,0.407823136873839,1728.1265331795785
O1928138392025038,虹口区北外滩街道新时代文明实践分中心7月活动安排,文化休闲,数据接口,无条件开放,0,6,0.1111111111111111,0.9799769367858266,0.5732302685109846,0.40674666827484207,1728.127057343537
O1928138392025159,虹口区曲阳路街道居委信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.976727120243212,0.5702807160292921,0.40644640421391987,1728.1274766747038
O1928138392025202,虹口区欧阳街道新时代文明实践分中心7月活动安排,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9893070552468812,0.5859438567941416,0.4033631984527396,1728.1282105042458
O2813841502026006,徐汇区_点型感温探测器_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.4148233567459901,0.0121033360455655,0.40272002070042456,1728.1288395009958
O1928138392025099,虹口区晚高峰本区拥堵排名前10道路_2月,道路交通,数据接口,无条件开放,0,6,0.1111111111111111,0.9787189432854596,0.576586655817738,0.40213228746772156,1728.1292588321628
O1928138392025149,虹口区北外滩街道区划信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9841702484537164,0.5821806346623271,0.4019896137913893,1728.1293636649543
12745,徐汇区养老院机构一览表,民生服务,数据产品,无条件开放,0,6,0.1111111111111111,0.9173917601425726,0.5166594547814799,0.4007323053610927,1728.129782996121
O1928138392025185,虹口区绿容局单位生活垃圾基数核定公示,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.973686969283992,0.5732302685109846,0.40045670077300743,1728.1298878289128
O5915184212025107,浦东新区数字经济产业企业名单,经济建设,数据产品,无条件开放,0,6,0.1111111111111111,0.921060907851976,0.5209865858935526,0.4000743219584234,1728.1300974944963
O2813842482025169,黄浦区部门会议通知-会议类型,机构团体,数据接口,有条件开放,0,6,0.1111111111111111,0.4891498060593353,0.0890968266883645,0.4000529793709708,1728.130202327288
O2813841502026048,徐汇区_球型摄像机_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.4117832057867701,0.0121033360455655,0.39967986974120456,1728.1304119928714
O1928138392025153,虹口区应急管理综合行政执法对象和执法事项公示202506,公共安全,数据接口,无条件开放,0,6,0.1111111111111111,0.963308522905965,0.5636696501220505,0.3996388727839145,1728.130516825663
O1928138392025103,虹口区城乡义务教育补助经费中央财政专项补助资金区分配结果,教育科技,数据接口,无条件开放,0,6,0.1111111111111111,0.9672921689904602,0.567839707078926,0.3994524619115343,1728.1306216584549
O6344680872025006,台风预报,气象服务,数据接口,有条件开放,0,6,0.1111111111111111,0.9083761400566096,0.5099674532139952,0.39840868684261443,1728.1309361568299
O1928138392025173,虹口区凉城街道新时代文明实践分中心7月活动安排,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9925568717894958,0.5943856794141579,0.39817119237533793,1728.1313554879966
O1928138392025138,虹口区部分主副食品价格监测情况月报_3月,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9697033231994968,0.5719080553295363,0.39779526786996056,1728.1314603207884
O1928138392025218,虹口区江湾镇街道区划信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9846944124122026,0.5870626525630595,0.3976317598491431,1728.1315651535801
11163,崇明区关于中华人民共和国道路运输经营许可证的信息,道路交通,数据产品,有条件开放,0,6,0.1111111111111111,0.9179159241010588,0.5205538727823453,0.3973620513187135,1728.1317748191634
O1928138412025048,徐汇区公交线路站点信息,道路交通,数据产品,无条件开放,0,6,0.1111111111111111,0.8983121920536744,0.5010817827780182,0.3972304092756562,1728.1318796519552
O2813841502026012,徐汇区_防火卷帘控制器_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.4079043924939721,0.0121033360455655,0.3958010564484066,1728.132298983122
O1928138392025048,虹口区凉城新村街道区划信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9859524059125696,0.5908258746948739,0.3951265312176957,1728.1325086487054
O1928138392025036,虹口区标准化社区家庭医生诊所一览表,卫生健康,数据接口,无条件开放,0,6,0.1111111111111111,0.9937100324981656,0.5992676973148902,0.3944423351832754,1728.1328231470804
O2813841502026013,徐汇区_非消防电源强切_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.4062270678268162,0.0121033360455655,0.3941237317812507,1728.1331376454555
O2813838352026076,崇明区医保康复类项目康复师表,卫生健康,数据接口,有条件开放,0,6,0.1111111111111111,0.4411363874619981,0.0470911310008136,0.39404525646118455,1728.1332424782472
O2813841502026015,徐汇区_消防联动控制器_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.4049690743264493,0.0121033360455655,0.3928657382808838,1728.133661809414
O5485687442025001,药品生产企业许可信息,卫生健康,数据接口,有条件开放,0,6,0.1111111111111111,0.933955341230737,0.5411920260374288,0.3927633151933082,1728.1337666422057
O1928138392025124,虹口区部分主副食品价格监测情况月报_1月,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9691791592410106,0.576586655817738,0.39259250342327257,1728.1338714749975
O2813841502026049,徐汇区_消防电源_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.4044449103679631,0.0121033360455655,0.3923415743223976,1728.1340811405807
O1928138392025119,虹口区嘉兴路街道区划信息,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.983121920536744,0.5908258746948739,0.39229604584187006,1728.1342908061642
O2813838802025048,嘉定区教师岗位应聘者基本信息表,教育科技,数据产品,有条件开放,0,6,0.1111111111111111,0.4796100220148863,0.0874080484638684,0.3922019735510179,1728.1343956389558
O1928138392025221,虹口区医疗器械经营企业监督检查结果公示6月,卫生健康,数据接口,无条件开放,0,6,0.1111111111111111,0.9722193102002308,0.580146460537022,0.39207284966320877,1728.1345004717475
O1928138372025004,食品监管信息,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.9037634972219312,0.5116965012205045,0.3920669960014267,1728.1346053045393
O1928138392025200,虹口区晚高峰本区拥堵排名前10道路_3月,道路交通,数据接口,无条件开放,0,6,0.1111111111111111,0.9820735926197716,0.5908258746948739,0.39124771792489765,1728.1349198029143
O1928138392025250,虹口区公共安全-消防概况-消防安全重点单位_凉城新村街道,公共安全,数据接口,无条件开放,0,6,0.1111111111111111,0.979767271202432,0.5889951179820992,0.39077215322033276,1728.135339134081
11601,生态廊道监督建议书,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.998322675332844,0.6076078112286412,0.39071486410420286,1728.1355487996645
O2813838352026085,崇明区医保康复类项目住院表,卫生健康,数据接口,有条件开放,0,6,0.1111111111111111,0.4219519865814026,0.0324450772986167,0.3895069092827859,1728.1361777964148
O1928138392025127,虹口区花鸟市场信息,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.9668728378236712,0.5775020341741253,0.3893708036495459,1728.1362826292063
O1928138392025145,虹口区灾害信息员名单,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9738966348673864,0.58533360455655,0.3885630303108364,1728.1368067931649
11581,绿化工程监督报告,城市建设,数据接口,无条件开放,0,6,0.1111111111111111,0.9975888457909634,0.6090317331163547,0.3885571126746087,1728.1369116259566
O1928138392025212,虹口区单位公开招聘简介,社保就业,数据接口,无条件开放,0,6,0.1111111111111111,0.9764126218681204,0.5878763222131814,0.38853629965493897,1728.1370164587483
O6344680872025009,上海主要晚霞观赏地晚霞概率预报产品,气象服务,数据接口,有条件开放,0,6,0.1111111111111111,0.987944228954817,0.5994711147274207,0.3884731142273964,1728.13712129154
12746,徐汇区医疗机构一览表,卫生健康,数据产品,无条件开放,0,6,0.1111111111111111,0.9212705734353706,0.5328861964517525,0.38838437698361805,1728.1372261243316
O2813838802025106,嘉定区应急车辆状态信息表,公共安全,数据产品,有条件开放,0,6,0.1111111111111111,0.4400880595450256,0.0519255733448723,0.3881624862001533,1728.1374357899151
O1928138382025455,嘉定区发改委城市维护项目表,城市建设,数据产品,有条件开放,0,6,0.1111111111111111,0.4641996016353915,0.0761575075724794,0.38804209406291207,1728.1375406227069
O2813838802025073,嘉定区投资建设项目资金信息表,经济建设,数据产品,有条件开放,0,6,0.1111111111111111,0.4352657511269525,0.047382085677196,0.3878836654497565,1728.1376454554984
O5485687412025007,数据上链-海洋环境监测数据,资源环境,数据接口,无条件开放,0,6,0.1111111111111111,0.95513156515358,0.5673311635475997,0.3878004016059803,1728.1378551210819
O1928138392025077,虹口区江湾镇街道居委信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.987524897788028,0.599979658258747,0.387545239529281,1728.1379599538736
O1928138392025318,虹口区四川北路街道区划信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9882587273299088,0.6008950366151342,0.3873636907147746,1728.138169619457
O1928138382025799,青浦区区级四好农村路示范路汇总表,城市建设,数据接口,有条件开放,0,6,0.1111111111111111,0.9010378446378028,0.5138323840520749,0.3872054605857279,1728.1383792850404
O1928138392025170,虹口区事业单位公开招聘拟录用人员名单,社保就业,数据接口,无条件开放,0,6,0.1111111111111111,0.962889191739176,0.575772986167616,0.38711620557156,1728.1385889506237
14190,徐汇区养老服务包表,民生服务,数据产品,无条件开放,0,6,0.1111111111111111,0.8936995492189957,0.5067070532237127,0.38699249599528307,1728.1387986162072
O1928138392025136,虹口区广中路街道居委会信息,机构团体,数据接口,无条件开放,0,6,0.1111111111111111,0.9517769158192684,0.5648901545972336,0.3868867612220348,1728.138903448999
O1928138392025177,虹口区母婴用品店信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.961526365447112,0.5748576078112286,0.3866687576358834,1728.139217947374
O1928138392025067,虹口区早高峰本区拥堵排名前10道路_3月,道路交通,数据接口,无条件开放,0,6,0.1111111111111111,0.9829122549533494,0.5967249796582588,0.38618727529509067,1728.1394276129574
O1928138392025213,虹口区北外滩街道居委信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9713806478666528,0.58533360455655,0.38604704331010276,1728.139532445749
O2813838802025044,嘉定区消防栓状态信息表,民生服务,数据产品,有条件开放,0,6,0.1111111111111111,0.4183876716636964,0.0323453050627434,0.386042366600953,1728.1396372785407
O1928138392025063,虹口区欧阳路街道居委会信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9773561169933956,0.5915378356387306,0.385818281354665,1728.1399517769157
O1928138392025161,虹口区早高峰本区拥堵排名前10道路_4月,道路交通,数据接口,无条件开放,0,6,0.1111111111111111,0.987000733829542,0.6025223759153784,0.3844783579141636,1728.1407904392495
O1928138392025112,虹口区早高峰本区拥堵排名前10道路_2月,道路交通,数据接口,无条件开放,0,6,0.1111111111111111,0.9782996121186708,0.5938771358828315,0.38442247623583925,1728.140895272041
O1928138392025319,虹口区球馆信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9673970017821576,0.5831977217249796,0.38419928005717796,1728.1412097704163
O1928138392025064,虹口区曲阳路街道区划信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9842750812454136,0.6004882017900732,0.3837868794553404,1728.1415242687913
O1928138392025189,虹口区照相馆信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.962050529405598,0.5784174125305126,0.3836331168750854,1728.141629101583
O1928138392025178,虹口区宠物医院信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9681308313240382,0.5847233523189586,0.38340747900507965,1728.1417339343748
O1928138392025175,虹口区律师事务所信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.959849040779956,0.576586655817738,0.383262384962218,1728.1420484327498
O1928138392025186,虹口区文化场馆WIFI热点,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9694936576161024,0.5870626525630595,0.38243100505304295,1728.1427822622916
O1928138392025188,虹口区各类就业补助专项资金补贴名单_5月,社保就业,数据接口,无条件开放,0,6,0.1111111111111111,0.9662438410734878,0.5839096826688365,0.38233415840465135,1728.1428870950833
O2813842482025205,黄浦区瑞金二路街道老干部,机构团体,数据接口,有条件开放,0,6,0.1111111111111111,0.3941712967816333,0.0121033360455655,0.3820679607360678,1728.1430967606668
O2813841502026177,徐汇区职业健康检查机构,卫生健康,数据产品,无条件开放,0,6,0.1111111111111111,0.4865289862669043,0.1045002163565556,0.3820287699103487,1728.1432015934583
O2813841502026016,徐汇区_喷淋末端压力_物联设备信息,公共安全,数据接口,有条件开放,0,6,0.1111111111111111,0.394066463989936,0.0121033360455655,0.3819631279443705,1728.14330642625
O1928138392025052,虹口区广中街道新时代文明实践分中心7月活动安排,文化休闲,数据接口,无条件开放,0,6,0.1111111111111111,0.98364608449523,0.6018104149715215,0.3818356695237085,1728.1435160918336
O1928138392025046,上海市虹口区卫生健康领域政务公开事项标准化目录,卫生健康,数据接口,无条件开放,0,6,0.1111111111111111,0.9751546283677536,0.5934703010577705,0.38168432730998303,1728.143620924625
O1928138392025108,虹口区四川北路街道居委信息,民生服务,数据接口,无条件开放,0,6,0.1111111111111111,0.9715903134500472,0.5899104963384866,0.3816798171115606,1728.1437257574169
O2813838802025096,嘉定区企业规模与人员信息表,机构团体,数据产品,有条件开放,0,6,0.1111111111111111,0.489464304434427,0.1078537429684119,0.38161056146601513,1728.1438305902086
O1928138392025123,虹口区医疗卫生WIFI热点,文化休闲,数据接口,无条件开放,0,6,0.1111111111111111,0.9685501624908271,0.5870626525630595,0.3814875099277677,1728.1441450885836
